user_id,track_id,artists,album_name,track_name,popularity,duration_ms,danceability,energy,liveness,valence,tempo,track_genre
7440,17440,ONYVAA,Passeport006,006 A1,11,421791,0.817,0.846,0.0873,0.0364,129.994,detroit-techno
7441,17441,ONYVAA,Passeport008,008 A1,10,352552,0.734,0.701,0.112,0.0306,131.99,detroit-techno
7442,17442,Omar S,"Side-Trakx, Vol. 1",Turn and Walk Away,11,310746,0.879,0.587,0.063,0.784,166.126,detroit-techno
7443,17443,Omar S,Simply,Bread Over Bed,10,361492,0.811,0.899,0.0975,0.491,122.961,detroit-techno
7444,17444,Kevin Saunderson;Inner City;MK,Future (feat. Inner City) [Remixes],Future (feat. Inner City) - MK AW Deep Dub,10,483516,0.932,0.48,0.465,0.144,121.984,detroit-techno
7445,17445,LOS HERMANOS,Traditions & Concepts E.P,Central Nervous System,10,413466,0.757,0.976,0.0332,0.778,129.963,detroit-techno
7446,17446,Omar S,Still Serious Nic,Lift Him Up / Flying Gorgars,10,644728,0.812,0.484,0.0974,0.64,120.072,detroit-techno
7447,17447,Omar S,Another Man,Another Man,10,339592,0.869,0.593,0.0569,0.926,125.973,detroit-techno
7448,17448,Claude Young,Nocturnal,Concentration Factor,10,385120,0.631,0.623,0.111,0.169,130.231,detroit-techno
7449,17449,Kevin Saunderson;e-Dancer,Ponderous,Ponderous - Extended Mix,10,449266,0.708,0.606,0.0985,0.204,123.987,detroit-techno
7450,17450,Omar S,Romancing the Stone,Frogs,10,542229,0.814,0.39,0.113,0.12,121.566,detroit-techno
7451,17451,Tres Demented;Len Faki,LF RMX 020,Brainfreeze - Len Faki Hardspace Mix,10,408188,0.66,0.752,0.147,0.138,127.005,detroit-techno
7452,17452,Robert Hood,Mirror Man,7 Mile Dog,11,281933,0.747,0.676,0.108,0.0373,132.07,detroit-techno
7453,17453,Robert Hood,EPM20 - EP1,Shadows,12,322359,0.621,0.861,0.113,0.484,127.925,detroit-techno
7454,17454,Seth Troxler,Aggression,Aggression,10,340223,0.856,0.473,0.199,0.368,127.019,detroit-techno
7455,17455,Moodymann,Silence In The Secret Garden,Sweet Yesterday,10,309533,0.887,0.393,0.433,0.687,116.479,detroit-techno
7456,17456,Omar S;Diviniti,Here with Me.,Here with Me,10,383914,0.816,0.446,0.0979,0.563,122.005,detroit-techno
7457,17457,Omar S,"Here's Your Trance, Now Dance!","Here's Your Trance, Now Dance!!",10,621106,0.791,0.753,0.102,0.835,120.002,detroit-techno
7458,17458,Kevin Saunderson;Inner City;Matt Smallwood,Good Life (2013 Remixes),Good Life - Matt Smallwood Remix,11,180000,0.702,0.962,0.517,0.604,123.958,detroit-techno
7459,17459,Kevin Saunderson,The Sound (Power Mix) / The Groove That Won't Stop,The Groove That Won't Stop - Extended Remix,10,446053,0.653,0.882,0.109,0.401,126.267,detroit-techno
7460,17460,Omar S;Ian Finkelstein,You Want,That's Lil Boy,10,654667,0.756,0.939,0.0861,0.16,124,detroit-techno
7461,17461,Model 500,Deep Space,Starlight,10,386386,0.884,0.365,0.0836,0.387,126.986,detroit-techno
7462,17462,Seth Troxler,Love Never Sleeps,Love Never Sleeps - Original Mix,10,423307,0.804,0.684,0.0939,0.567,127.02,detroit-techno
7463,17463,Model 500,No Ufo's (Original Version),Future - Vocal,10,302733,0.782,0.795,0.307,0.878,127.604,detroit-techno
7464,17464,Kevin Saunderson;e-Dancer,Heavenly Revisited Album,Banjo,10,203527,0.65,0.877,0.0898,0.47,125.052,detroit-techno
7465,17465,Omar S,Thank You for Letting Me Be Myself,Hellter Shelter,11,251562,0.609,0.726,0.229,0.0522,125.015,detroit-techno
7466,17466,Kevin Saunderson,The Sound (Power Mix) / The Groove That Won't Stop,Tranzister - Extended Mix,10,279245,0.727,0.962,0.0422,0.583,129.898,detroit-techno
7467,17467,FIT Siegel,DJ-Kicks (Laurel Halo) [DJ Mix],Penny Rut - Mixed,10,100009,0.666,0.967,0.0792,0.0757,129.103,detroit-techno
7468,17468,Model 500,Future Brain - Blast Mixage,The Chase - Express Mix,10,214733,0.8,0.779,0.0842,0.49,127.036,detroit-techno
7469,17469,Kevin Saunderson;Inner City;Full Intention,Big Fun [2013 (Re-Mixes Part 1)],Big Fun - Full Intention Extended Remix,9,391418,0.809,0.583,0.0613,0.56,123.013,detroit-techno
7470,17470,Kevin Saunderson;Jay Lumen,The Sound,The Sound - Jay Lumen Sacred Sounds Remix,9,474000,0.806,0.946,0.058,0.444,125.013,detroit-techno
7471,17471,Derrick May,Innovator (Mayday),A Rest / Beyond Kaos,11,91066,0.694,0.495,0.0492,0.0364,130.229,detroit-techno
7472,17472,Juan Atkins;Moritz Von Oswald,Borderland,Digital Forest,10,491716,0.401,0.299,0.137,0.338,125,detroit-techno
7473,17473,Suburban Knight,Nocturbulous Behavior - The Mix,Night Vision,11,135600,0.663,0.885,0.292,0.563,135.318,detroit-techno
7474,17474,A Number Of Names,Shari Vari Remixes Double Ep.,Shari Vari - Ectomorph Dark Mix,10,287217,0.85,0.317,0.108,0.214,132.023,detroit-techno
7475,17475,Jeff Mills,The Universe: Galaxy 1,Canis Major Overdensity,10,461840,0.493,0.884,0.109,0.154,126.348,detroit-techno
7476,17476,Galaxy 2 Galaxy,Galaxy 2 Galaxy: A High Tech Jazz Compilation,Windchime,11,369720,0.541,0.751,0.156,0.416,130.567,detroit-techno
7477,17477,Jeff Mills,Three Ages,Dagma,11,330760,0.685,0.468,0.0706,0.648,124.756,detroit-techno
7478,17478,Jeff Mills,AND Then There Was Light Sound Track,Incoming,11,204360,0.557,0.888,0.14,0.31,138.289,detroit-techno
7479,17479,Drexciya,Journey of the Deep Sea Dweller IV,Unknown Journey VIII,12,128284,0.531,0.795,0.0939,0.317,109.328,detroit-techno
7480,17480,Drexciya,Journey of the Deep Sea Dweller IV,Intro (The Unknown Aquazone),11,54832,0.543,0.443,0.116,0.129,106.503,detroit-techno
7481,17481,Octave One;Ann Saunderson,One Black Water (feat. Ann Saunderson) [Full Strings Vocal Mix],Blackwater - radio edit 128 strings mix,37,222187,0.743,0.826,0.162,0.558,128.236,detroit-techno
7482,17482,Theo Parrish,First Floor,Sweet Sticky,35,435800,0.689,0.842,0.0657,0.429,109.931,detroit-techno
7483,17483,Aril Brikha,Akire,Akire,10,486359,0.793,0.839,0.592,0.95,130.991,detroit-techno
7484,17484,Plastikman;Richie Hawtin,Narkosis / Spektre,Spektre - Extended Version,9,578109,0.647,0.459,0.11,0.0882,128.003,detroit-techno
7485,17485,Juan Atkins;Moritz Von Oswald,Borderland,Footprints,10,444181,0.904,0.379,0.11,0.354,130.188,detroit-techno
7486,17486,The Other People Place,fabric presents Danilo Plessow (MCDE) [DJ Mix],It's Your Love - Mixed,11,180626,0.795,0.349,0.104,0.86,127.705,detroit-techno
7487,17487,Octave One,Black Water,Black Waters,8,291765,0.778,0.578,0.111,0.199,138.493,detroit-techno
7488,17488,Juan Atkins;Moritz Von Oswald,Borderland,Treehouse,11,458681,0.804,0.37,0.273,0.518,119.997,detroit-techno
7489,17489,Delano Smith,An Odyssey,Midnight Hours,10,455146,0.91,0.681,0.105,0.342,124.994,detroit-techno
7490,17490,Inner City;Steffanie Christi'an,Need Your Love,Need Your Love,11,190294,0.707,0.88,0.179,0.424,123.002,detroit-techno
7491,17491,Kenny Larkin,"Keys, Strings, Tambourines",Glob,10,457386,0.705,0.851,0.106,0.454,124.983,detroit-techno
7492,17492,Plastikman;Richie Hawtin,Closer,Slow Poke (Twilight Zone Mix),10,468573,0.589,0.243,0.0947,0.382,124.021,detroit-techno
7493,17493,Surgeon,Surgeon (2014 Remaster),Argon - 2014 Remaster,11,234995,0.71,0.742,0.121,0.557,135.029,detroit-techno
7494,17494,Octave One,The Collective,Dema - Original Mix,9,577916,0.786,0.633,0.11,0.421,133.065,detroit-techno
7495,17495,Juan Atkins,Archiv #07,I Love You,10,444439,0.593,0.729,0.098,0.32,119.97,detroit-techno
7496,17496,Carl Craig,More Songs About Food and Revolutionary Art,Dominas,11,423013,0.587,0.875,0.108,0.443,127.022,detroit-techno
7497,17497,Theo Parrish,Roots Revisited,Walking Thru the Sky,11,646000,0.776,0.483,0.128,0.0964,120.036,detroit-techno
7498,17498,Carl Craig;Green Velvet,So What (Remixes),So What - Loco and Jam Mix,10,418500,0.862,0.801,0.0997,0.547,124.999,detroit-techno
7499,17499,Terrence Parker,Real Love EP,Real Love - Original Mix,10,257993,0.789,0.547,0.0945,0.522,119.302,detroit-techno
7500,17500,Surgeon,Dynamic Tension EP (2014 Remaster),Action - 2014 Remaster,9,371401,0.9,0.88,0.102,0.25,135.073,detroit-techno
7501,17501,Terrence Parker,Help is on the Way,Help is on the Way,9,494979,0.621,0.87,0.918,0.721,125.031,detroit-techno
7502,17502,Richie Hawtin;Childsplay,From My Mind to Yours,Stretching,10,399425,0.794,0.621,0.108,0.202,128.014,detroit-techno
7503,17503,Carl Craig,More Songs About Food and Revolutionary Art,Butterfly,10,450733,0.615,0.717,0.106,0.289,120.019,detroit-techno
7504,17504,Inner City;Frankie Knuckles;David Morales,Whatcha Gonna Do With My Lovin’ (Remixes),Whatcha Gonna Do With My Lovin' - Def Mix,11,507800,0.754,0.602,0.539,0.753,105.602,detroit-techno
7505,17505,Theo Parrish,Parallel Dimensions,Serengeti Echoes,10,714200,0.756,0.406,0.0845,0.0635,111.937,detroit-techno
7506,17506,Robert Hood,Soma500 (Slam Remixes),The Bond We Formed - Slam Remix,10,433696,0.619,0.674,0.0986,0.167,126.985,detroit-techno
7507,17507,Theo Parrish,Parallel Dimensions,Space Ghosts,9,315266,0.832,0.275,0.0936,0.0756,109.941,detroit-techno
7508,17508,Theo Parrish,Deviation Classics,Lost Keys,10,254942,0.746,0.631,0.0765,0.273,110.793,detroit-techno
7509,17509,Theo Parrish;Tony Allen;ESKA;Andrew Ashong,Day Like This (Molo Remix),Day Like This - Molo Remix,11,229161,0.599,0.593,0.102,0.52,155.011,detroit-techno
7510,17510,Plastikman;Richie Hawtin,Musik,Fuk,11,331017,0.544,0.9,0.1,0.0643,125.181,detroit-techno
7511,17511,Terrence Parker,Let Your Love Show,Let Your Love Show,10,472317,0.834,0.752,0.0339,0.585,126.012,detroit-techno
7512,17512,Rhythim Is Rhythim,30 Years Of Rage,Emanon - Original Mix,10,211092,0.762,0.97,0.0523,0.923,127.674,detroit-techno
7513,17513,Theo Parrish,Wuddaji,Hennyweed Buckdance,10,430087,0.883,0.786,0.109,0.598,105.009,detroit-techno
7514,17514,Drexciya,Journey of the Deep Sea Dweller II,Hi-Tide,10,241256,0.786,0.938,0.973,0.249,125.458,detroit-techno
7515,17515,Carl Craig,Versus,Desire,10,498538,0.624,0.575,0.11,0.0787,117.003,detroit-techno
7516,17516,Richie Hawtin;Plastikman,From My Mind to Yours,Gymnastiks,10,456318,0.796,0.847,0.113,0.211,123.997,detroit-techno
7517,17517,Theo Parrish;Jerrald James,Sound Signature Sounds,Dan Ryan,10,496600,0.768,0.672,0.125,0.545,117.167,detroit-techno
7518,17518,Theo Parrish;Marsellus Pittman,"Essential Selections, Vol. 1",African Roots,10,788000,0.785,0.539,0.0755,0.311,107.885,detroit-techno
7519,17519,Terrence Parker,Life On The Back 9,Spiritual Warfare,10,439991,0.807,0.56,0.111,0.667,123.953,detroit-techno
7520,17520,Carl Craig,More Songs About Food and Revolutionary Art,As Time Goes By (Sitting Under A Tree),10,313146,0.623,0.308,0.0803,0.52,115.925,detroit-techno
7521,17521,Rhythim Is Rhythim,Detroit Love Vol. 2 (DJ Mix),It Is What It Is - Mixed,10,381759,0.696,0.945,0.146,0.967,127.012,detroit-techno
7522,17522,Drexciya,Journey of the Deep Sea Dweller I,Sea Quake,10,273320,0.753,0.878,0.387,0.894,129.04,detroit-techno
7523,17523,Drexciya,Grava 4,Drexcyen R.E.S.T. Principle,9,309320,0.776,0.64,0.111,0.296,135.169,detroit-techno
7524,17524,Drexciya,Harnessed the Storm,The Plankton Organization,11,368760,0.771,0.838,0.0924,0.953,138.693,detroit-techno
7525,17525,Inner City,Praise,Till We Meet Again - Reese In Rio Mix,11,380529,0.692,0.476,0.0691,0.239,103.506,detroit-techno
7526,17526,Terrence Parker,My Beloved Sheryl (Songs Have Everlasting Radiant Yielding Love),Sheryl I Love You - TP's Something Here Mix,10,433110,0.852,0.658,0.0191,0.935,130.018,detroit-techno
7527,17527,Drexciya,Journey of the Deep Sea Dweller IV,The Last Transmission,11,122040,0.616,0.815,0.107,0.113,129.934,detroit-techno
7528,17528,Theo Parrish,American Intelligence,Footwork,10,709182,0.785,0.621,0.22,0.343,126.266,detroit-techno
7529,17529,Drexciya,Journey of the Deep Sea Dweller IV,Aquatic Bata Particles,10,195793,0.891,0.785,0.0729,0.499,133.042,detroit-techno
7530,17530,Terrence Parker;Merachka,GOD Loves Detroit,Don't Waste Another Minute - Terrence Parker Classic Piano Mix,10,454706,0.695,0.716,0.0879,0.904,123.999,detroit-techno
7531,17531,Robert Hood;Claude Young;FJAAK,FJAAK 002,Onslaught - FJAAK Remix,39,455418,0.703,0.949,0.109,0.262,132,detroit-techno
7532,17532,Miami Horror,Illumination,Sometimes,59,253728,0.58,0.86,0.175,0.43,124.992,disco
7533,17533,Bananarama,Bananarama (Collector's Edition),Cruel Summer,66,215326,0.666,0.871,0.263,0.936,108.501,disco
7534,17534,The Knocks;Studio Killers,Bedroom Eyes (feat. Studio Killers),Bedroom Eyes (feat. Studio Killers),58,178420,0.651,0.786,0.179,0.414,109.019,disco
7535,17535,jackLNDN;ZEMBU,Far Away,Far Away,53,178000,0.709,0.628,0.106,0.0341,119.013,disco
7536,17536,Wham!,Make It Big,Everything She Wants,65,302693,0.899,0.459,0.165,0.962,115.09,disco
7537,17537,Le Youth;Anakim;Linney,Lullaby,Lullaby,46,296567,0.547,0.659,0.119,0.0583,123.954,disco
7538,17538,Tensnake;Nazzereene,L.A.,Latching Onto You,51,186977,0.73,0.797,0.241,0.538,97.964,disco
7539,17539,Diana Ross;Tame Impala,Turn Up The Sunshine (From 'Minions: The Rise of Gru' Soundtrack),Turn Up The Sunshine - From 'Minions: The Rise of Gru' Soundtrack,59,229610,0.776,0.676,0.0687,0.774,110.017,disco
7540,17540,Kraak & Smaak;Parcels,Juicy Fruit,Stumble,60,270720,0.665,0.549,0.0583,0.217,91.036,disco
7541,17541,"Earth, Wind & Fire","The Essential Earth, Wind & Fire",September,62,215080,0.694,0.831,0.25,0.98,125.901,disco
7542,17542,Maceo Plex;Gabriel Ananda,Solitary Daze,Solitary Daze,51,463405,0.69,0.739,0.0744,0.384,125.007,disco
7543,17543,Al B. Sure!,The Very Best Of Al B. Sure! (Remastered),Off on Your Own (Girl) - Remastered,32,246600,0.7,0.692,0.0769,0.672,95.561,disco
7544,17544,Laura Branigan,Self Control (Expanded),Self Control - Extended Version,52,304893,0.772,0.706,0.188,0.803,106.378,disco
7545,17545,Polo & Pan,Cyclorama,Ani Kuni,59,277520,0.662,0.621,0.0658,0.0477,120.998,disco
7546,17546,Cheryl Lynn;Luther Vandross,"Love, Luther",If This World Were Mine (with Luther Vandross),31,323306,0.373,0.398,0.062,0.308,124.24,disco
7547,17547,The Bangles,Different Light,Walk Like an Egyptian,38,204560,0.711,0.788,0.311,0.757,103.172,disco
7548,17548,Barry White,Can't Get Enough,"Can't Get Enough Of Your Love, Babe",68,274000,0.729,0.78,0.0759,0.795,111.833,disco
7549,17549,Boney M.,More Boney M. Gold,"I See a Boat on the River - 7"" Version",20,272666,0.787,0.544,0.0672,0.919,122.61,disco
7550,17550,Sophie Ellis-Bextor,Read My Lips,Murder On The Dancefloor,62,229573,0.734,0.844,0.333,0.823,117.306,disco
7551,17551,Ikke Hüftgold;Lorenz Büffel,Asamoah,Asamoah,31,192733,0.659,0.944,0.208,0.682,134,disco
7552,17552,Alex Gaudino;Crystal Waters,Destination Calabria,Destination Calabria - UK Radio Edit,60,181946,0.626,0.933,0.0636,0.291,128.078,disco
7553,17553,Stephanie Mills,Free (2009 Remix Collection),Free - The Layabouts Vocal Mix,30,493228,0.748,0.542,0.0734,0.775,127.003,disco
7554,17554,Gladys Knight & The Pips,The Essential Gladys Knight & The Pips,"Baby, Don't Change Your Mind",33,194000,0.665,0.759,0.105,0.773,113.012,disco
7555,17555,John Davis & The Monster Orchestra,"Bourgie, Bourgie","Bourgie, Bourgie - Original Mix",30,372511,0.799,0.696,0.175,0.952,120.209,disco
7556,17556,Markus Becker,Ale Ale Aleksandra,Ale Ale Aleksandra,30,208000,0.604,0.976,0.285,0.947,153.009,disco
7557,17557,Szpilki,Zaczniemy od buzi,Zaczniemy od buzi,31,189600,0.725,0.94,0.13,0.799,150.046,disco
7558,17558,Robert Palmer;Eric 'ET' Thorngren,Riptide,Addicted To Love,68,363640,0.702,0.578,0.0425,0.975,111.617,disco
7559,17559,Bee Gees,Size Isn't Everything,For Whom The Bell Tolls,56,306533,0.537,0.695,0.0691,0.338,82.055,disco
7560,17560,Dejw,Pozamiatane,Pozamiatane,31,181258,0.721,0.965,0.101,0.965,143.009,disco
7561,17561,The Main Ingredient,Rolling Down a Mountainside,Rolling Down a Mountainside,32,274693,0.614,0.869,0.318,0.623,122.92,disco
7562,17562,The Emotions,The Best Of The Emotions: Best Of My Love,Don't Ask My Neighbors,31,265866,0.564,0.354,0.0887,0.668,140.492,disco
7563,17563,Ivana Spagna,Lupi Solitari,E Io Penso A Te,32,243226,0.479,0.459,0.0884,0.316,161.682,disco
7564,17564,Al B. Sure!,In Effect Mode,Rescue Me,33,237626,0.762,0.439,0.0912,0.595,100.951,disco
7565,17565,The Dramatics,Stax Classics,Whatcha See Is Whatcha Get,33,215120,0.638,0.741,0.14,0.91,152.956,disco
7566,17566,Babert,"Summertime House Grooves, Vol. 6",Feeling,0,352258,0.866,0.911,0.727,0.97,123.982,disco
7567,17567,MiłyPan,Discopolot,Królowa,30,210460,0.856,0.823,0.0489,0.968,138.013,disco
7568,17568,Drossel,A teraz tańcz (Radio Edit),A teraz tańcz - Radio Edit,31,233469,0.68,0.79,0.107,0.962,147.024,disco
7569,17569,Bee Gees,Main Course,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",61,222266,0.811,0.545,0.156,0.734,105.911,disco
7570,17570,Sumptuastic,Cisza,Niepokonani,31,224120,0.632,0.632,0.12,0.802,120.024,disco
7571,17571,Boys,Zadowoleni,Ostatni Dzień Ostatnia Noc,30,235640,0.761,0.769,0.331,0.754,134.929,disco
7572,17572,Ivan komarenko,Tango saute,Dom na wiślanym brzegu,31,209093,0.64,0.758,0.0506,0.849,106.978,disco
7573,17573,Jörg Bausch,Denn ich fliege,Großes Kino - Party Version,31,206960,0.813,0.835,0.105,0.858,129.994,disco
7574,17574,Scotch,Evolution (Deluxe Edition),Disco Band,30,243866,0.816,0.71,0.306,0.928,112.779,disco
7575,17575,Klaus & Klaus,Ach Du Dickes Ei,Der Eiermann,31,221426,0.722,0.836,0.0278,0.762,103.157,disco
7576,17576,Baciary,"Lubię Śpiewać, Lubię Tańczyć",Jola,31,181933,0.56,0.876,0.255,0.657,164.962,disco
7577,17577,Sound Convoy,"Hey, Wir Woll´n Die Eisbären Seh´n (Remixe 2008)","Hey, Wir Woll´n Die Eisbären Seh´n - Full Gainer Radio Mix",31,234161,0.542,0.844,0.27,0.0819,138.037,disco
7578,17578,Marc Pircher,Sieben Sünden,Oldie-Potpourri,31,263466,0.73,0.794,0.192,0.961,139.951,disco
7579,17579,Christian Anders,Christian Anders - Ruby 2010,Christian Anders - Ruby 2010 - 3select Rmx,31,254943,0.706,0.881,0.144,0.682,130.03,disco
7580,17580,Brunner & Brunner,Best of the Best,Wir sind alle über 40,31,214440,0.577,0.807,0.112,0.555,126.959,disco
7581,17581,The C90s;Flight Facilities,Shine A Light,Shine A Light - Flight Facilities Remix,51,349962,0.686,0.672,0.074,0.818,104.996,disco
7582,17582,Akcent;Reea,Stole My Heart,Stole My Heart,22,218536,0.746,0.763,0.338,0.543,108.047,disco
7583,17583,Tale Of Us;Kiasmos,Endless (Remixes),Notte senza fine - Kiasmos Remix,49,388153,0.704,0.448,0.107,0.231,120.009,disco
7584,17584,Carl Douglas,Love Peace and Happiness,What's Good for the Goose,18,232229,0.825,0.565,0.0659,0.821,92.469,disco
7585,17585,BLOND:ISH;Grace Tither,Waves (feat. Grace Tither),Waves (feat. Grace Tither),54,202501,0.631,0.763,0.0875,0.715,121.008,disco
7586,17586,Jamie Jones;AMÉMÉ,Pliva,Pliva,51,244570,0.667,0.886,0.0523,0.774,123.007,disco
7587,17587,"Earth, Wind & Fire",I Am,After the Love Has Gone,67,278040,0.424,0.443,0.673,0.391,131.675,disco
7588,17588,Chicane;Bryan Adams,Twenty,Don't Give Up,49,210786,0.644,0.72,0.0839,0.53,132.017,disco
7589,17589,Boney M.,20th Century Hits,Disco Megamix (130 BPM),46,385066,0.79,0.973,0.346,0.869,130.532,disco
7590,17590,The Jacksons,The Essential Michael Jackson,Blame It on the Boogie,57,210533,0.754,0.759,0.105,0.87,113.419,disco
7591,17591,Claptone;JAW,No Eyes,No Eyes - Radio Edit,62,204992,0.93,0.482,0.103,0.569,120.021,disco
7592,17592,Adana Twins,Picture: Adana Twins,C3PO,33,458836,0.745,0.932,0.111,0.039,123.999,disco
7593,17593,Chaka Khan,Chaka,I'm Every Woman,66,249600,0.603,0.886,0.295,0.727,114.045,disco
7594,17594,F.R. David,Words (Remix 2020),Words (Remix 2020),55,199678,0.712,0.829,0.0729,0.769,123.814,disco
7595,17595,Room 5;Oliver Cheatham,Music & You,Make Luv - Live,59,212400,0.884,0.881,0.0358,0.675,124.832,disco
7596,17596,Cameo,Word Up,Word Up,65,260000,0.878,0.84,0.053,0.882,116.222,disco
7597,17597,The Whispers,And the Beat Goes On (Whispers' Radio Version),And the Beat Goes On (Whispers' Radio Version),36,269622,0.712,0.744,0.104,0.83,115.023,disco
7598,17598,Linda Jo Rizzo;Sean Finn,Fotonovela (Sean Finn Remix),Fotonovela (Sean Finn Radio Edit),44,191612,0.8,0.986,0.0864,0.692,124.015,disco
7599,17599,The Bar-Kays,Greatest Hits,Attitudes,31,210440,0.724,0.609,0.0327,0.852,73.092,disco
7600,17600,Room 5,Music & You,Sunset Café,31,326493,0.804,0.699,0.855,0.625,124.502,disco
7601,17601,Billy Ocean,The Very Best of Billy Ocean,"When the Going Gets Tough, The Tough Get Going",63,248000,0.755,0.763,0.318,0.932,122.045,disco
7602,17602,Bee Gees,Trafalgar,How Can You Mend A Broken Heart,62,237826,0.335,0.262,0.0971,0.203,68.82,disco
7603,17603,Baflo,Idealna,Idealna,29,215769,0.758,0.863,0.176,0.75,138.037,disco
7604,17604,Bee Gees,Tales From The Brothers Gibb,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",52,281666,0.708,0.567,0.152,0.955,103.606,disco
7605,17605,Classic,Warto Żyć,Warto Żyć,30,232280,0.798,0.788,0.0635,0.922,119.627,disco
7606,17606,Chaos Team;Andy Luxx;Alex Engel,Wahre Liebe,Wahre Liebe,30,175171,0.732,0.92,0.345,0.408,150.022,disco
7607,17607,Matthias Carras,Ich Bin Dein Co-Pilot 2010,Ich Bin Dein Co-Pilot 2010 - Radio Edit,30,189873,0.692,0.955,0.134,0.891,132.006,disco
7608,17608,Szpilki,Nie będę kochać,Nie będę kochać,30,209777,0.727,0.917,0.285,0.557,134.997,disco
7609,17609,Willi Wedel,Mallorca Party Krieger,Mallorca Party Krieger - Video Edit,30,239499,0.634,0.936,0.165,0.507,128.003,disco
7610,17610,Jorrgus & Crump,Na zabawie (Radio Edit),Na zabawie - Radio Edit,31,226972,0.842,0.766,0.105,0.89,135.028,disco
7611,17611,Steve Arrington's Hall Of Fame,Steve Arrington's Hall Of Fame: Vol. 1,Way Out - Remastered Version,29,285826,0.798,0.33,0.244,0.567,109.888,disco
7612,17612,Die Cappuccinos,Krasse Zeit,Boom Boom Bailando,31,177759,0.699,0.847,0.491,0.962,121.973,disco
7613,17613,Capitan Folk,Będę Cię Kochał,Będę Cię Kochał,30,210400,0.725,0.793,0.212,0.887,150.062,disco
7614,17614,Anna-Maria Zimmermann,Bauchgefühl,Tanzen,31,205373,0.706,0.994,0.307,0.701,129.973,disco
7615,17615,Vivat,Życie to film,Życie to film,29,207629,0.71,0.941,0.162,0.968,134.981,disco
7616,17616,Kruszwil;Disco Marek,Disco Marek,Zostań moją kotką - Zostań Moją Kotką,30,236648,0.831,0.891,0.133,0.924,140,disco
7617,17617,Bagno,Egzamin Ustny,Egzamin Ustny,30,150847,0.746,0.867,0.0879,0.964,160.108,disco
7618,17618,Tim Toupet;DJ Padre,Humba Täterä (Gebt Mir Ein H vs. DJ Padre),Humba Täterä - Stadion-Mix,30,189026,0.764,0.986,0.0951,0.384,127.974,disco
7619,17619,Kano,I'm Ready (Disco Mix - Original 12 Inch Version),I'm Ready - Radio Edit,29,209226,0.914,0.766,0.0747,0.9,126.632,disco
7620,17620,The Manhattans,The Best Of The Manhattans: Kiss And Say Goodbye,There's No Me Without You,32,217440,0.46,0.518,0.0847,0.51,126.393,disco
7621,17621,The Gibson Brothers,Hey Ho (Move Your Body),Hey Ho (Move Your Body) - Radio Edit,31,223160,0.734,0.723,0.0872,0.723,118.523,disco
7622,17622,Ikke Hüftgold,Ballerpunk,Das Geburtstagslied,30,192267,0.639,0.911,0.0845,0.565,139.973,disco
7623,17623,Top Girls,Było minęło,Było minęło,29,208619,0.753,0.908,0.15,0.927,144.987,disco
7624,17624,Kings Of Tomorrow;Julie Mc Knight,Technics : House,Finally,0,313349,0.88,0.728,0.184,0.895,124.993,disco
7625,17625,Dejw,No chętnie,No chętnie - Radio Edit,31,182465,0.716,0.767,0.365,0.766,146.047,disco
7626,17626,Robin S,Télé 80 et 90,Luv 4 Luv,31,250717,0.751,0.804,0.0387,0.919,118.343,disco
7627,17627,Fisher,Czym jest miłość,Bo to miłość,30,217003,0.705,0.828,0.158,0.409,127.999,disco
7628,17628,Teddy Pendergrass,Life Is A Song Worth Singing (Expanded Edition),Only You,30,303826,0.833,0.749,0.242,0.722,120.866,disco
7629,17629,Michael Wendler,Der ultimative Wendler Hitmix,Der ultimative Wendler Hitmix XL,30,2959346,0.608,0.919,0.139,0.727,130.559,disco
7630,17630,Tim Toupet,"Saufen morgens, mittags, abends - Die Party",Eine neue Leber ist wie ein neues Leben (Eine neue Liebe ist wie ein neues Leben),30,218575,0.697,0.981,0.268,0.922,138.054,disco
7631,17631,Delegation,Oh Honey,Oh Honey,62,356200,0.734,0.42,0.0826,0.462,94.161,disco
7632,17632,Paul Johnson,Get Get Down,Get Get Down,58,367786,0.879,0.95,0.0714,0.615,126.903,disco
7633,17633,Jamie Jones;The Martinez Brothers,Bappi,Bappi,44,354378,0.787,0.842,0.0729,0.127,127.992,disco
7634,17634,Savage;Akon,Moonshine,Locked Up - Remix,41,267240,0.802,0.589,0.0571,0.46,89.97,disco
7635,17635,Tim Green;Sébastien Léger,Duel,Duel,47,574838,0.748,0.743,0.0374,0.573,124.001,disco
7636,17636,Adriatique;Marino Canal,All I Ever Wanted,All I Ever Wanted,46,392240,0.781,0.63,0.11,0.365,123.021,disco
7637,17637,Barbra Streisand;Barry Gibb,Guilty,Guilty (feat. Barry Gibb),65,264333,0.626,0.425,0.114,0.952,150.875,disco
7638,17638,Akcent,King of Disco,King Of Disco,33,223240,0.695,0.971,0.139,0.918,128.008,disco
7639,17639,Tina Turner,What's Love Got to Do with It?,Proud Mary,67,327400,0.397,0.499,0.111,0.367,171.067,disco
7640,17640,Eric Carmen,The Essential Eric Carmen,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",55,251066,0.712,0.549,0.118,0.552,109.882,disco
